117.81900324660589,1.266556995789175
117.81470013947921,1.252922462687
117.82876900112934,1.25265579383942
117.84661576915529,1.253043392203096
117.84556899182097,1.238490146342552
117.85702686424283,1.221048411955284
117.86419510684932,1.232452913163146
117.87383321101743,1.227729700883921
117.8459519716267,1.213578478390756
117.87019043691407,1.24202216460154
117.86719956953955,1.258018896069038
117.88179277229533,1.267978494572026
117.8902573301201,1.259846646615722
117.89845832364963,1.242930426134155
117.89975726100361,1.231916615344977
117.87932143664251,1.278992764659367
117.90446061323414,1.272297296856502
117.91827307994431,1.284354578251684
117.92816704988338,1.266913296042288
117.93219810222489,1.246720855816991
117.91630687808167,1.249610909462584
117.90745199344171,1.258660675956391
117.87083205633546,1.211997181266125
